Name,eval/lrml_f_score.max,eval/bleu.max,train/global_step,learning_rate,_n_gpu,metric_for_best_model,dataloader_drop_last,output_hidden_states,ID,Runtime,End Time,Updated,Created,State,test/bleu,test/length_ratio,test/lrml_f_score,test/lrml_recall,test/prediction,test/runtime,test/steps_per_second,test/brevity_penalty,test/lrml_precision,test/reference_length,test/loss,test/samples_per_second,test/translation_length,test/precisions
bart-base-lrml-b8_0.0001_beam5_hyper_42,30.6493552,0.345525743,759.0,0.0001,1,lrml_f_score,False,False,14t7lvbb,708,2022-08-09T01:02:46.000Z,2022-08-09T01:02:46.000Z,2022-08-09T00:50:58.000Z,finished,0.213278731,0.514030612,30.6493552,26.57888677,,25.7209,0.311,0.388520467,36.1920473,7056.0,0.233093858,2.372,3627.0,"[0.7937689550592777,0.6556365675827257,0.498716119828816,0.34988385598141697]"
bart-base-lrml-b4_0.0001_beam5_hyper_42,31.19559139,0.399124576,2329.0,0.0001,1,lrml_f_score,False,False,2es58idp,1102,2022-08-09T00:50:42.000Z,2022-08-09T00:50:42.000Z,2022-08-09T00:32:20.000Z,finished,0.346426429,0.766439909,31.19559139,29.57640836,,31.7619,0.504,0.737319676,33.00232906,7056.0,0.284915447,1.921,5408.0,"[0.713387573964497,0.5633065270244997,0.41468028755202424,0.29244019138755983]"
bart-base-lrml-b16_9e-05_beam5_hyper_42,33.95550068,0.351011251,630.0,9e-05,1,lrml_f_score,False,False,3iq834d1,1272,2022-08-09T00:32:06.000Z,2022-08-09T00:32:06.000Z,2022-08-09T00:10:54.000Z,finished,0.326870614,0.68494898,33.95550068,30.99762042,,44.3579,0.09,0.631307157,37.53742778,7056.0,0.241444483,1.375,4833.0,"[0.7626732878129526,0.615046102263202,0.4623222245807685,0.3313978494623656]"
bart-base-lrml-b12_9e-05_beam5_hyper_42,32.65712961,0.349599095,828.0,9e-05,1,lrml_f_score,False,False,2ymdx1rq,1195,2022-08-09T00:10:40.000Z,2022-08-09T00:10:40.000Z,2022-08-08T23:50:45.000Z,finished,0.343649342,0.740362812,32.65712961,29.28828929,,36.7223,0.163,0.704202637,36.90168956,7056.0,0.244780034,1.661,5224.0,"[0.7521056661562021,0.5880302149912842,0.428655429243434,0.29914699464391986]"
bart-base-lrml-b8_9e-05_beam5_hyper_42,30.84038497,0.337670225,759.0,9e-05,1,lrml_f_score,False,False,35976kaq,696,2022-08-08T23:50:30.000Z,2022-08-08T23:50:30.000Z,2022-08-08T23:38:54.000Z,finished,0.267774976,0.611961451,30.84038497,27.97999705,,24.0286,0.333,0.530418025,34.35220174,7056.0,0.225891516,2.539,4318.0,"[0.7647058823529411,0.6098191214470284,0.45066730219256435,0.3090689238210399]"
bart-base-lrml-b4_9e-05_beam5_hyper_42,32.887561,0.404506951,1507.0,9e-05,1,lrml_f_score,False,False,74bqnq5s,755,2022-08-08T23:38:39.000Z,2022-08-08T23:38:39.000Z,2022-08-08T23:26:04.000Z,finished,0.312492075,0.673752834,32.887561,29.30598292,,32.4346,0.493,0.616175279,37.46645674,7056.0,0.225722119,1.881,4754.0,"[0.7379049221708035,0.5987641167696569,0.4574697754749568,0.3272806825639904]"
bart-base-lrml-b16_8e-05_beam5_hyper_42,32.60311518,0.363283409,700.0,8e-05,1,lrml_f_score,False,False,2k8manff,1787,2022-08-08T23:24:29.000Z,2022-08-08T23:24:29.000Z,2022-08-08T22:54:42.000Z,finished,0.363283409,0.745039683,32.60311518,29.86295193,,40.925,0.098,0.710198773,35.89694528,7056.0,0.238350451,1.491,5257.0,"[0.7709720372836218,0.611239414934565,0.4533592989289192,0.3204572329523059]"
bart-base-lrml-b4_9e-05_beam5_hyper_42,32.887561,0.404506951,1507.0,9e-05,1,lrml_f_score,False,False,3drpypmn,767,2022-08-08T20:32:55.000Z,2022-08-08T20:32:55.000Z,2022-08-08T20:20:08.000Z,finished,0.312492075,0.673752834,32.887561,29.30598292,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(atom(var(complyWith),data(nzs_3109))))",31.3332,0.511,0.616175279,37.46645674,7056.0,0.225722119,1.947,4754.0,"[0.7379049221708035,0.5987641167696569,0.4574697754749568,0.3272806825639904]"
bart-base-lrml-b16_8e-05_beam5_hyper_42,32.60311518,0.363283409,700.0,8e-05,1,lrml_f_score,False,False,2hfujxx5,8198,2022-08-08T20:45:20.000Z,2022-08-08T20:45:20.000Z,2022-08-08T18:28:42.000Z,finished,0.363283409,0.745039683,32.60311518,29.86295193,"if(expr(fun(is),atom(rel(grade),var(chimney)),data(concrete))),then(and(obligation(expr (fun(complyWith),atom (rel(construction),var((concrete)),and(data(nzs_3109))),data(ordinaryGradeConcrete))))",43.3279,0.092,0.710198773,35.89694528,7056.0,0.238350451,1.408,5257.0,"[0.7709720372836218,0.611239414934565,0.4533592989289192,0.3204572329523059]"
bart-base-lrml-b12_8e-05_beam5_hyper_42,32.85055622,0.344275861,874.0,8e-05,1,lrml_f_score,False,False,3u5k99fq,1158,2022-08-08T18:28:28.000Z,2022-08-08T18:28:28.000Z,2022-08-08T18:09:10.000Z,finished,0.305789247,0.66510771,32.85055622,29.09439471,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",31.6205,0.19,0.604401918,37.72035096,7056.0,0.246768445,1.929,4693.0,"[0.7705092691242276,0.6126943005181347,0.4493546269962809,0.30886917960088695]"
bart-base-lrml-b8_8e-05_beam5_hyper_42,30.96323074,0.339547785,966.0,8e-05,1,lrml_f_score,False,False,25d76y4e,867,2022-08-08T18:08:55.000Z,2022-08-08T18:08:55.000Z,2022-08-08T17:54:28.000Z,finished,0.268276766,0.582199546,30.96323074,26.44200877,"if(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete))),then(and(obligation(atom(var(construction),data(nzs_3109))))",27.6039,0.29,0.487910082,37.3494814,7056.0,0.235980541,2.21,4108.0,"[0.805014605647517,0.653817642698295,0.4957350727546413,0.3503184713375796]"
bart-base-lrml-b4_8e-05_beam5_hyper_42,31.42879999,0.360505787,1644.0,8e-05,1,lrml_f_score,False,False,36tni6sx,756,2022-08-08T17:54:14.000Z,2022-08-08T17:54:14.000Z,2022-08-08T17:41:38.000Z,finished,0.360505787,0.770833333,31.42879999,29.67945797,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),or(obligation(atom(var(stack),data(ordinaryGradeConcrete))))),then(and (obligated(atom((rel(complyWith)),var( Chimney)),and(data(nzs_3109_clause_1.8.0.1))))",35.8047,0.447,0.74282314,33.39727448,7056.0,0.24244076,1.704,5439.0,"[0.7470123184408899,0.5860914838229825,0.430505924393455,0.2943302891933029]"
bart-base-lrml-b16_7e-05_beam5_hyper_42,34.39814912,0.371979617,700.0,7e-05,1,lrml_f_score,False,False,t3f3q7l8,1374,2022-08-08T17:41:24.000Z,2022-08-08T17:41:24.000Z,2022-08-08T17:18:30.000Z,finished,0.307278179,0.654761905,34.39814912,30.9127917,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",34.2756,0.117,0.590212447,38.76931425,7056.0,0.2391496,1.78,4620.0,"[0.7696969696969697,0.6187760473788111,0.46465095598043576,0.33198106828938473]"
bart-base-lrml-b12_7e-05_beam5_hyper_42,30.86859194,0.314922925,644.0,7e-05,1,lrml_f_score,False,False,1ulip9vv,901,2022-08-08T17:18:15.000Z,2022-08-08T17:18:15.000Z,2022-08-08T17:03:14.000Z,finished,0.294041635,0.640589569,30.86859194,27.21990591,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(expr*fun(complyWith),atomvar(wall)),and(data(nzs_3109),data(ordinaryGradeConcrete))))",31.2614,0.192,0.570602792,35.6468682,7056.0,0.224685803,1.951,4520.0,"[0.7800884955752212,0.6171787396277192,0.4599818099135971,0.3184228729536546]"
bart-base-lrml-b8_7e-05_beam5_hyper_42,30.96780189,0.352724509,1311.0,7e-05,1,lrml_f_score,False,False,2tle3a4q,1173,2022-08-08T17:02:59.000Z,2022-08-08T17:02:59.000Z,2022-08-08T16:43:26.000Z,finished,0.318174374,0.685090703,30.96780189,28.26683852,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(wallCement)),and(data(nzs_3109),data(ordinaryGradeConcrete))))",31.5845,0.253,0.631497853,34.23946373,7056.0,0.259558171,1.931,4834.0,"[0.7631361191559785,0.6069557930023046,0.4484295415959253,0.3102558589550634]"
bart-base-lrml-b4_7e-05_beam5_hyper_42,31.60826571,0.348519281,1644.0,7e-05,1,lrml_f_score,False,False,ayd8bmn4,793,2022-08-08T16:43:11.000Z,2022-08-08T16:43:11.000Z,2022-08-08T16:29:58.000Z,finished,0.342467953,0.728316327,31.60826571,29.5208956,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(not(atom(var(reinforcingConcrete),data(nzs_3109))))",36.6302,0.437,0.68864473,34.01328467,7056.0,0.234912142,1.665,5139.0,"[0.7567620159564118,0.6016148089799134,0.4426948375523221,0.30347054075867635]"
bart-base-lrml-b16_6e-05_beam5_hyper_42,34.83190062,0.336564782,700.0,6e-05,1,lrml_f_score,False,False,1tvmzdd9,1388,2022-08-08T16:29:43.000Z,2022-08-08T16:29:43.000Z,2022-08-08T16:06:35.000Z,finished,0.336564782,0.70946712,34.83190062,32.4481731,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",35.1029,0.114,0.663976455,37.59362661,7056.0,0.2347835,1.738,5006.0,"[0.7638833399920096,0.6072800808897877,0.4512694512694513,0.31536388140161725]"
bart-base-lrml-b12_6e-05_beam5_hyper_42,31.57195195,0.342527564,920.0,6e-05,1,lrml_f_score,False,False,kx2cw30o,1251,2022-08-08T16:06:21.000Z,2022-08-08T16:06:21.000Z,2022-08-08T15:45:30.000Z,finished,0.33155146,0.720521542,31.57195195,27.80687951,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",32.7905,0.183,0.678491345,36.51628438,7056.0,0.240426257,1.86,5084.0,"[0.7387883556254917,0.5855066693211228,0.4332930270052398,0.3042236278310549]"
bart-base-lrml-b8_6e-05_beam5_hyper_42,32.79247541,0.359680721,1380.0,6e-05,1,lrml_f_score,False,False,twhooayr,1257,2022-08-08T15:45:15.000Z,2022-08-08T15:45:15.000Z,2022-08-08T15:24:18.000Z,finished,0.307624967,0.651785714,32.79247541,28.81891843,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var( Chimney)),and(data(nzs_3109_concrete),data(ordinaryGradeConcrete))))",31.7533,0.252,0.586110714,38.03702659,7056.0,0.25342986,1.921,4599.0,"[0.7751685148945423,0.625826355222565,0.4692874692874693,0.3333333333333333]"
bart-base-lrml-b4_6e-05_beam5_hyper_42,32.17089506,0.381664238,1918.0,6e-05,1,lrml_f_score,False,False,1d852yt8,941,2022-08-08T15:24:03.000Z,2022-08-08T15:24:03.000Z,2022-08-08T15:08:22.000Z,finished,0.305401471,0.665249433,32.17089506,28.96160186,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(not(atom(var(reinforcingConcrete),data(ordinaryGradeConcrete)))))",30.0027,0.533,0.604595543,36.18008259,7056.0,0.240771547,2.033,4694.0,"[0.7812100553898594,0.6127778976904813,0.4461942257217848,0.30481046331190426]"
bart-base-lrml-b16_5e-05_beam5_hyper_42,34.40698217,0.32303594,700.0,5e-05,1,lrml_f_score,False,False,1m78anlu,1479,2022-08-08T15:08:07.000Z,2022-08-08T15:08:07.000Z,2022-08-08T14:43:28.000Z,finished,0.314710216,0.673327664,34.40698217,30.94653774,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete))),then(or(obligation(expr*fun(complyWith),atom((var(concrete Chimney)),and(data(nzs_3109))),data(ordinaryGradeConcrete))))",37.7919,0.106,0.615598066,38.73875274,7056.0,0.228117064,1.614,4751.0,"[0.7749947379499053,0.6093816631130063,0.4512853748109743,0.3204903677758319]"
bart-base-lrml-b12_5e-05_beam5_hyper_42,30.87199472,0.315859915,828.0,5e-05,1,lrml_f_score,False,False,dueqdu2o,1136,2022-08-08T14:43:14.000Z,2022-08-08T14:43:14.000Z,2022-08-08T14:24:18.000Z,finished,0.315859915,0.677579365,30.87199472,27.35817542,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(or(obligation(exprfun(complyWith),atom (rel(construction,var(wall)),and(data(nzs_3109),data(ordinaryGradeConcrete))))",34.4483,0.174,0.621361728,35.42144073,7056.0,0.224833533,1.771,4781.0,"[0.7707592553859025,0.6125,0.45288688559776774,0.31230969986950846]"
bart-base-lrml-b8_5e-05_beam5_hyper_42,31.41577348,0.359713781,1311.0,5e-05,1,lrml_f_score,False,False,6bbjaa2m,1223,2022-08-08T14:24:04.000Z,2022-08-08T14:24:04.000Z,2022-08-08T14:03:41.000Z,finished,0.31013226,0.666099773,31.41577348,28.47230779,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",33.8327,0.236,0.605756859,35.03800009,7056.0,0.238323227,1.803,4700.0,"[0.7817021276595745,0.6201767622332399,0.4536915683704675,0.3123754704449856]"
bart-base-lrml-b4_5e-05_beam5_hyper_42,30.5343688,0.357493037,1644.0,5e-05,1,lrml_f_score,False,False,15g0i95m,837,2022-08-08T14:03:26.000Z,2022-08-08T14:03:26.000Z,2022-08-08T13:49:29.000Z,finished,0.357493037,0.786848073,30.5343688,28.48055991,"if(expr(fun(equal),atom(rel(grade),var(chimney)),data(concrete))),then(and(obligation(exprfun(complyWith),atom (rel(material,var(cladding)),or(data(nzs_3109))),data(ordinaryGradeConcrete))))",40.6382,0.394,0.762697817,32.90740959,7056.0,0.231934726,1.501,5552.0,"[0.7287463976945245,0.570752139865234,0.4134438305709024,0.28068541627863663]"
t5-amr-lrml-b16_0.0006_beam5_hyper_42,38.30806717,0.489110463,700.0,0.0006,1,lrml_f_score,False,False,2p4do7nx,2735,2022-08-08T11:12:11.000Z,2022-08-08T11:12:11.000Z,2022-08-08T10:26:36.000Z,finished,0.463899184,1.201626016,38.30806717,39.48737122,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinary)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",70.1631,0.057,1.0,37.19716104,6765.0,0.255205572,0.869,8129.0,"[0.6325501291671792,0.5286316311353495,0.41988260272261774,0.3298514976088598]"
t5-amr-lrml-b16_0.0006_beam3_hyper_42,37.69233758,0.504239152,700.0,0.0006,1,lrml_f_score,False,False,f0ud9789,2218,2022-08-08T10:26:27.000Z,2022-08-08T10:26:27.000Z,2022-08-08T09:49:29.000Z,finished,0.504239152,1.142941611,37.69233758,37.75487959,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinary)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",50.7801,0.079,1.0,37.63000243,6765.0,0.255205572,1.201,7732.0,"[0.6757630625969995,0.5707208968843697,0.4591327201051249,0.3650814677440721]"
t5-base-lrml-b16_0.0006_beam5_hyper_42,36.4416779,0.453582962,700.0,0.0006,1,lrml_f_score,False,False,2cw756z2,2511,2022-08-08T10:19:56.000Z,2022-08-08T10:19:56.000Z,2022-08-08T09:38:05.000Z,finished,0.453582962,1.274648928,36.4416779,41.20882664,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)),expr(fun(has),atom(var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinaryGrade)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",62.4319,0.064,1.0,32.66311969,6765.0,0.26252082,0.977,8623.0,"[0.6141714020642468,0.5176360663396403,0.4120691683331373,0.3231042654028436]"
t5-amr-lrml-b16_0.0006_beam1_hyper_42,36.41642221,0.514243517,420.0,0.0006,1,lrml_f_score,False,False,11k78c1a,1064,2022-08-08T09:49:20.000Z,2022-08-08T09:49:20.000Z,2022-08-08T09:31:36.000Z,finished,0.437360386,1.187287509,36.41642221,38.35366467,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(ordinaryGradeConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(material),var(chimney)),data(nzs_3109))))",35.5125,0.113,1.0,34.66547033,6765.0,0.211420998,1.718,8032.0,"[0.5979830677290837,0.49880817965123575,0.39557522123893807,0.31010319785959994]"
t5-base-lrml-b16_0.0006_beam3_hyper_42,36.27139805,0.474032568,700.0,0.0006,1,lrml_f_score,False,False,2xtkpmvn,1951,2022-08-08T09:37:49.000Z,2022-08-08T09:37:49.000Z,2022-08-08T09:05:18.000Z,finished,0.415167082,1.371766445,36.27139805,38.87456039,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",36.8406,0.109,1.0,33.99498721,6765.0,0.262781322,1.656,9280.0,"[0.5603448275862069,0.4716346675344397,0.37792094343743177,0.2974607013301088]"
t5-base-lrml-b16_0.0006_beam1_hyper_42,33.94174533,0.444266815,385.0,0.0006,1,lrml_f_score,False,False,3gxponz4,833,2022-08-08T09:05:03.000Z,2022-08-08T09:05:03.000Z,2022-08-08T08:51:10.000Z,finished,0.428105802,1.090761271,33.94174533,33.54614577,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",18.6262,0.215,1.0,34.34678661,6765.0,0.230874643,3.275,7379.0,"[0.6129556850521751,0.5045094288056846,0.3818382251619126,0.28446359088382434]"
t5-amr-lrml-b12_0.0006_beam5_hyper_42,38.72180034,0.532080898,920.0,0.0006,1,lrml_f_score,False,False,s7lw5i47,2655,2022-08-08T09:31:27.000Z,2022-08-08T09:31:27.000Z,2022-08-08T08:47:12.000Z,finished,0.493155971,1.158610495,38.72180034,40.28556473,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinaryGrade)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_1))))",65.6954,0.091,1.0,37.27490087,6765.0,0.272500068,0.929,7838.0,"[0.6756825720847155,0.5611418284685611,0.4460860549507517,0.3497060744611365]"
t5-large-lrml-b8_0.0006_beam5_hyper_42,41.50519034,0.565094886,1242.0,0.0006,1,lrml_f_score,False,False,3s3glb86,5091,2022-08-08T09:46:49.000Z,2022-08-08T09:46:49.000Z,2022-08-08T08:21:58.000Z,finished,0.565094886,0.9827051,41.50519034,42.37282659,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))),obligation(expr(fun(equal),atom(rel(grade),var(chimney)),data(ordinaryGradeConcrete))))",106.7533,0.075,0.982554685,40.67237299,6765.0,0.312548816,0.571,6648.0,"[0.7602286401925391,0.6455138909974192,0.5260496475635917,0.4238205723124517]"
t5-base-lrml-b12_0.0006_beam5_hyper_42,38.31086169,0.49245168,828.0,0.0006,1,lrml_f_score,False,False,u5zfawv1,2238,2022-08-08T08:50:52.000Z,2022-08-08T08:50:52.000Z,2022-08-08T08:13:34.000Z,finished,0.463157722,1.227050998,38.31086169,41.67386557,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",64.4339,0.093,1.0,35.45010387,6765.0,0.251506537,0.947,8301.0,"[0.62643055053608,0.5299757281553398,0.4209561071035579,0.32926829268292684]"
t5-amr-lrml-b12_0.0006_beam3_hyper_42,38.33610691,0.525014959,920.0,0.0006,1,lrml_f_score,False,False,25tlg9zt,2295,2022-08-08T08:47:03.000Z,2022-08-08T08:47:03.000Z,2022-08-08T08:08:48.000Z,finished,0.482904642,1.169253511,38.33610691,39.55230586,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinaryGrade)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_1))))",61.6666,0.097,1.0,37.19247083,6765.0,0.272500068,0.989,7910.0,"[0.6629582806573957,0.5502611797681233,0.4363122752953261,0.34165911738061344]"
t5-base-lrml-b12_0.0006_beam3_hyper_42,38.52927447,0.505534062,828.0,0.0006,1,lrml_f_score,False,False,15ytmm3v,1855,2022-08-08T08:13:20.000Z,2022-08-08T08:13:20.000Z,2022-08-08T07:42:25.000Z,finished,0.463167024,1.242424242,38.52927447,41.7093423,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",47.5756,0.126,1.0,35.79977311,6765.0,0.251506537,1.282,8405.0,"[0.6268887566924449,0.5293624161073825,0.4207412773149825,0.3296035027973729]"
t5-amr-lrml-b12_0.0006_beam1_hyper_42,37.49629075,0.529174844,920.0,0.0006,1,lrml_f_score,False,False,2btong45,1854,2022-08-08T08:08:38.000Z,2022-08-08T08:08:38.000Z,2022-08-08T07:37:44.000Z,finished,0.498103583,1.133333333,37.49629075,39.61531469,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_as1_1.8.2))))",38.7014,0.155,1.0,35.59244992,6765.0,0.279463083,1.576,7667.0,"[0.6657101865136298,0.5640283986326584,0.4552683896620278,0.3601015499732763]"
t5-base-lrml-b12_0.0006_beam1_hyper_42,38.78194948,0.524146285,828.0,0.0006,1,lrml_f_score,False,False,28esfdyx,3395,2022-08-08T07:42:11.000Z,2022-08-08T07:42:11.000Z,2022-08-08T06:45:36.000Z,finished,0.497977449,1.127272727,38.78194948,40.16495155,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",24.8904,0.241,1.0,37.49101909,6765.0,0.251506537,2.451,7626.0,"[0.6716496197220037,0.5670852610707204,0.45295842217484006,0.3564422947736128]"
t5-large-lrml-b8_0.0006_beam3_hyper_42,41.79434341,0.562300847,1242.0,0.0006,1,lrml_f_score,False,False,13if0af0,5930,2022-08-08T08:21:36.000Z,2022-08-08T08:21:36.000Z,2022-08-08T06:42:46.000Z,finished,0.545154759,0.934368071,41.79434341,41.99600032,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))),obligation(expr(fun(equal),atom(rel(grade),var(chimney)),data(ordinaryGradeConcrete))))",83.7067,0.096,0.932168161,41.59461388,6765.0,0.312548816,0.729,6321.0,"[0.7698149027052682,0.655591054313099,0.5352476205839651,0.4330400782013686]"
t5-amr-lrml-b8_0.0006_beam5_hyper_42,38.35269734,0.521011094,1104.0,0.0006,1,lrml_f_score,False,False,h7gh3knt,4936,2022-08-08T07:37:35.000Z,2022-08-08T07:37:35.000Z,2022-08-08T06:15:19.000Z,finished,0.499311363,1.080857354,38.35269734,40.23853825,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_1))))",76.6487,0.104,1.0,36.63570858,6765.0,0.259937197,0.796,7312.0,"[0.6765590809628009,0.5701282581712868,0.4542420027816412,0.3547482115303689]"
t5-base-lrml-b8_0.0006_beam5_hyper_42,37.82888992,0.512524003,1380.0,0.0006,1,lrml_f_score,False,False,3p7r73rn,3743,2022-08-08T06:45:21.000Z,2022-08-08T06:45:21.000Z,2022-08-08T05:42:58.000Z,finished,0.460556837,1.278787879,37.82888992,41.8943149,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",62.5426,0.128,1.0,34.48268921,6765.0,0.291994214,0.975,8651.0,"[0.6228181713096752,0.5233993015133876,0.4184546840192286,0.3298299480396788]"
t5-amr-lrml-b8_0.0006_beam3_hyper_42,38.81217957,0.522010817,1173.0,0.0006,1,lrml_f_score,False,False,1660fga9,2461,2022-08-08T06:15:10.000Z,2022-08-08T06:15:10.000Z,2022-08-08T05:34:09.000Z,finished,0.513399889,1.072431633,38.81217957,39.40933939,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",59.4145,0.135,1.0,38.23284685,6765.0,0.273207545,1.027,7255.0,"[0.6919365954514128,0.5831248262440923,0.4672648254591336,0.3684954751131222]"
t5-large-lrml-b8_0.0006_beam1_hyper_42,39.87978376,0.562354243,1104.0,0.0006,1,lrml_f_score,False,False,ybm1ci28,4364,2022-08-08T06:42:25.000Z,2022-08-08T06:42:25.000Z,2022-08-08T05:29:41.000Z,finished,0.562354243,0.979453067,39.87978376,41.50489699,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete))),obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",47.4054,0.169,0.979240541,38.37713714,6765.0,0.295444995,1.287,6626.0,"[0.7576214910956837,0.6438690022848439,0.5235239852398524,0.425888561229241]"
t5-base-lrml-b8_0.0006_beam3_hyper_42,37.88429203,0.517965898,1380.0,0.0006,1,lrml_f_score,False,False,2uc11vo2,3286,2022-08-08T05:42:43.000Z,2022-08-08T05:42:43.000Z,2022-08-08T04:47:57.000Z,finished,0.46825449,1.2781966,37.88429203,41.36736209,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",47.9844,0.167,1.0,34.94221016,6765.0,0.291994214,1.271,8647.0,"[0.6314328668902509,0.5323782902399254,0.42592375366568913,0.3357750472589792]"
t5-amr-lrml-b8_0.0006_beam1_hyper_42,37.34043422,0.546823293,1380.0,0.0006,1,lrml_f_score,False,False,sh6cpm8f,3289,2022-08-08T05:34:00.000Z,2022-08-08T05:34:00.000Z,2022-08-08T04:39:11.000Z,finished,0.535739205,0.987583149,37.34043422,38.16173508,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(has),atom(var(chimney)),data(ordinaryGradeConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_1))))",40.929,0.195,0.987505741,36.55373995,6765.0,0.283661902,1.49,6681.0,"[0.7458464301751235,0.6212990936555891,0.49001372160390305,0.3815020006155741]"
